quantity,copula,K,kappa,estimate,SE,band_low,band_high,critical_value
RMST,clayton,21,0.9130434782608695,47.6224,0.47362823858980024,46.423223745880776,48.82157625411922,2.531893490324178
RMST,clayton,22,0.9565217391304348,42.5324,0.45404473499014875,41.382807091162476,43.68199290883753,2.531893490324178
RMST,clayton,23,1.0,34.9582,0.40520855043529,33.93225510892919,35.984144891070805,2.531893490324178
RMST,gumbel,2,0.08695652173913043,110.9936,0.24858887966724577,110.34180060747384,111.64539939252616,2.6219973853964635
RMST,gumbel,3,0.13043478260869565,107.4302,0.2961224126753292,106.65376780820799,108.20663219179201,2.6219973853964635
RMST,gumbel,4,0.17391304347826086,97.738,0.35419565512922957,96.80929991833237,98.66670008166763,2.6219973853964635
RMST,gumbel,5,0.21739130434782608,93.8544,0.37554819586503757,92.86971361235152,94.83908638764848,2.6219973853964635
RMST,gumbel,6,0.2608695652173913,91.175,0.39402741848925904,90.14186113894664,92.20813886105336,2.6219973853964635
RMST,gumbel,7,0.30434782608695654,85.2174,0.400146536781438,84.16821682678362,86.26658317321638,2.6219973853964635
RMST,gumbel,8,0.34782608695652173,82.4486,0.41490131384227785,81.36072983990799,83.53647016009201,2.6219973853964635
RMST,gumbel,9,0.391304347826087,79.5232,0.4275380335198498,78.40219639395342,80.64420360604659,2.6219973853964635
RMST,gumbel,10,0.43478260869565216,75.9516,0.4304925042869501,74.82284977932684,77.08035022067315,2.6219973853964635
RMST,gumbel,11,0.4782608695652174,73.2892,0.44124021944769637,72.13226929827637,74.44613070172362,2.6219973853964635
RMST,gumbel,12,0.5217391304347826,70.2068,0.44764155676687317,69.03308500856245,71.38051499143755,2.6219973853964635
RMST,gumbel,13,0.5652173913043478,67.8644,0.4610837257683593,66.65543967658651,69.0733603234135,2.6219973853964635
RMST,gumbel,14,0.6086956521739131,65.3648,0.4695284821936987,64.13369754731896,66.59590245268105,2.6219973853964635
RMST,gumbel,15,0.6521739130434783,62.9372,0.4836362186917002,61.66910709910733,64.20529290089267,2.6219973853964635
RMST,gumbel,16,0.6956521739130435,60.3108,0.49575921182689353,59.010920642803676,61.610679357196325,2.6219973853964635
RMST,gumbel,17,0.7391304347826086,57.7892,0.5103528237140942,56.451056230591945,59.12734376940806,2.6219973853964635
RMST,gumbel,18,0.782608695652174,54.9564,0.5198772107631321,53.59328331265186,56.31951668734814,2.6219973853964635
RMST,gumbel,19,0.8260869565217391,52.1686,0.5312683728821104,50.77561571535927,53.56158428464072,2.6219973853964635
RMST,gumbel,20,0.8695652173913043,48.8112,0.5343273641302801,47.41019504830462,50.21220495169538,2.6219973853964635
RMST,gumbel,21,0.9130434782608695,44.9114,0.5350161478532123,43.50858905918399,46.31421094081601,2.6219973853964635
RMST,gumbel,22,0.9565217391304348,40.6082,0.5328025847073682,39.2111930159648,42.00520698403519,2.6219973853964635
RMST,gumbel,23,1.0,34.8646,0.5111708055889893,33.52431148425467,36.20488851574534,2.6219973853964635
Delta_RMST_vs_independence,gaussian,2,0.08695652173913043,-9.8752,0.34375496867346644,-10.827117241493347,-8.923282758506652,2.7691737669036454
Delta_RMST_vs_independence,gaussian,3,0.13043478260869565,-10.479,0.3927219345842401,-11.566515278938326,-9.391484721061673,2.7691737669036454
Delta_RMST_vs_independence,gaussian,4,0.17391304347826086,-13.7306,0.45696171341755276,-14.99600638927523,-12.465193610724771,2.7691737669036454
Delta_RMST_vs_independence,gaussian,5,0.21739130434782608,-10.8302,0.4864854439851619,-12.177362729464182,-9.483037270535817,2.7691737669036454
Delta_RMST_vs_independence,gaussian,6,0.2608695652173913,-9.1358,0.5085701528718345,-10.54411912596286,-7.7274808740371395,2.7691737669036454
Delta_RMST_vs_independence,gaussian,7,0.30434782608695654,-7.066,0.5123847347680107,-8.484882366081457,-5.647117633918542,2.7691737669036454
Delta_RMST_vs_independence,gaussian,8,0.34782608695652173,-5.5484,0.5192963944001993,-6.986421952620681,-4.110378047379319,2.7691737669036454
Delta_RMST_vs_independence,gaussian,9,0.391304347826087,-4.2942,0.5235079573304281,-5.743884502204734,-2.844515497795266,2.7691737669036454
Delta_RMST_vs_independence,gaussian,10,0.43478260869565216,-3.3384,0.5176549144073513,-4.771876409285589,-1.9049235907144109,2.7691737669036454
Delta_RMST_vs_independence,gaussian,11,0.4782608695652174,-2.413,0.5211193330436462,-3.856069986490789,-0.9699300135092108,2.7691737669036454
Delta_RMST_vs_independence,gaussian,12,0.5217391304347826,-1.3442,0.5125707083107679,-2.763597359137399,0.07519735913739867,2.7691737669036454
Delta_RMST_vs_independence,gaussian,13,0.5652173913043478,-0.3506,0.525064828895353,-1.8045957501007628,1.1033957501007627,2.7691737669036454
Delta_RMST_vs_independence,gaussian,14,0.6086956521739131,0.9714,0.5342809070381732,-0.5081166719275945,2.4509166719275948,2.7691737669036454
Delta_RMST_vs_independence,gaussian,15,0.6521739130434783,3.4344,0.5503457417070506,1.910397009337706,4.958402990662294,2.7691737669036454
Delta_RMST_vs_independence,gaussian,16,0.6956521739130435,6.158,0.5656886492847327,4.591509832165562,7.724490167834439,2.7691737669036454
Delta_RMST_vs_independence,gaussian,17,0.7391304347826086,9.4656,0.5759104252325862,7.870803958359599,11.0603960416404,2.7691737669036454
Delta_RMST_vs_independence,gaussian,18,0.782608695652174,13.061,0.5773252434177267,11.46228608095637,14.65971391904363,2.7691737669036454
Delta_RMST_vs_independence,gaussian,19,0.8260869565217391,16.6916,0.5765475342934527,15.095039692661592,18.28816030733841,2.7691737669036454
Delta_RMST_vs_independence,gaussian,20,0.8695652173913043,19.4612,0.5578878979627875,17.916311468088434,21.00608853191157,2.7691737669036454
